Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Loan_Status_NUM,Total_Income,LoanAmount_Log,Total_Income_Log,Loan_to_Income_Ratio
LP002682,Male,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,N,0,4874.0,4.812184355372417,8.491670234185152,0.025235945835043086
LP002683,Male,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,N,0,6598.0,5.220355825078324,8.794521851788527,0.02803879963625341
LP002684,Female,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,N,0,3400.0,4.553876891600541,8.131530710604252,0.027941176470588237
LP002689,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,Y,1,3934.0,3.8066624897703196,8.277411998949004,0.011438739196746314
LP002690,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,Y,1,2500.0,4.007333185232471,7.824046010856292,0.022
LP002692,Male,Yes,3+,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y,1,7101.0,4.605170185988092,8.867990898182093,0.01408252358822701
LP002693,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,Y,1,15114.0,6.173786103901937,9.623376745580666,0.031758634378721715
LP002697,Male,No,0,Graduate,No,4680,2087.0,128.0,360.0,1.0,Semiurban,N,0,6767.0,4.852030263919617,8.819813136232225,0.01891532436825772
LP002699,Male,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,Y,1,17500.0,5.991464547107982,9.769956159911606,0.022857142857142857
LP002705,Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y,1,3775.0,4.700480365792417,8.236155661683124,0.02913907284768212
LP002706,Male,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y,1,6715.0,5.081404364984463,8.812099108957337,0.023976172747580043
LP002714,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y,1,3981.0,4.543294782270004,8.289288323000317,0.02361215774930922
LP002716,Male,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y,1,6783.0,4.867534450455582,8.82217476094608,0.019165560961226596
LP002717,Male,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,1.0,Rural,Y,1,6525.0,5.375278407684165,8.783396232190894,0.03310344827586207
LP002720,Male,Yes,3+,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y,1,4281.0,4.605170185988092,8.361941906144946,0.023359028264424198
LP002723,Male,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N,0,3588.0,4.700480365792417,8.185350223178686,0.030657748049052396
LP002729,Male,No,1,Graduate,No,11250,0.0,196.0,360.0,1.0,Semiurban,N,0,11250.0,5.278114659230517,9.328123407632566,0.01742222222222222
LP002731,Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y,1,18165.0,4.8283137373023015,9.807251944655302,0.006881365262868153
LP002732,Male,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,Y,1,4592.0,4.836281906951478,8.432070937999402,0.027439024390243903
LP002734,Male,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y,1,10039.0,5.780743515792329,9.214232786691527,0.03227413088953083
LP002738,Male,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y,1,3617.0,4.672828834461906,8.193400231952097,0.029582526956040918
LP002739,Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N,0,3453.0,4.189654742026425,8.146998697389993,0.019113814074717638
LP002740,Male,Yes,3+,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y,1,6417.0,5.056245805348308,8.766705997750515,0.02446626149290946
LP002741,Female,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y,1,7453.0,4.941642422609304,8.916371914881694,0.018784382128002146
LP002743,Female,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N,0,2138.0,4.59511985013459,7.6676260915849905,0.04630495790458372
LP002753,Female,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,Y,1,3652.0,4.553876891600541,8.20303024171486,0.026013143483023003
LP002755,Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y,1,4763.0,4.852030263919617,8.46863300080086,0.026873819021625025
LP002757,Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,1.0,Semiurban,Y,1,3680.0,4.624972813284271,8.210668031162976,0.027717391304347826
LP002767,Male,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y,1,4718.0,5.043425116919247,8.45914025996762,0.03285290377278508
LP002768,Male,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N,0,3358.0,4.382026634673881,8.119100837637486,0.023823704586063133
LP002772,Male,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y,1,4309.0,4.976733742420574,8.368461137615839,0.03365049895567417
LP002776,Female,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N,0,5000.0,4.634728988229636,8.517193191416238,0.0206
LP002777,Male,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y,1,4801.0,4.700480365792417,8.476579508530941,0.022911893355550928
LP002778,Male,Yes,2,Graduate,Yes,6633,0.0,128.0,360.0,0.0,Rural,N,0,6633.0,4.852030263919617,8.799812469525556,0.019297452133273028
LP002784,Male,Yes,1,Not Graduate,No,2492,2375.0,128.0,360.0,1.0,Rural,Y,1,4867.0,4.852030263919617,8.490233009833455,0.026299568522703924
LP002785,Male,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y,1,6583.0,5.062595033026967,8.792245847467877,0.024001215251405136
LP002788,Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N,0,4787.0,5.198497031265826,8.473659189392508,0.03781073741382912
LP002789,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N,0,7859.0,4.882801922586371,8.969414650866176,0.01679603002926581
LP002792,Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,Y,1,6500.0,3.258096538021482,8.779557455883728,0.004
LP002794,Female,No,0,Graduate,No,2667,1625.0,84.0,360.0,1.0,Urban,Y,1,4292.0,4.430816798843313,8.36450810375059,0.0195712954333644
LP002795,Male,Yes,3+,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,Y,1,10139.0,5.560681631015528,9.22414465295258,0.025643554591182564
LP002798,Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,Y,1,6556.0,5.087596335232384,8.78813593986372,0.02471018913971934
LP002804,Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,Y,1,6486.0,5.204006687076795,8.777401286867264,0.028060437866173297
LP002807,Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,Y,1,3917.0,4.68213122712422,8.27308133366583,0.027572121521572634
LP002813,Female,Yes,1,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,Y,1,19484.0,6.396929655216146,9.877348894926433,0.03079449804968179
LP002820,Male,Yes,0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,Y,1,7977.0,5.351858133476067,8.984317679911129,0.02645104675943337
LP002821,Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,Y,1,5800.0,4.882801922586371,8.66561319653451,0.022758620689655173
LP002832,Male,Yes,2,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,N,0,8799.0,5.552959584921617,9.08239335764556,0.029321513808387316
LP002833,Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,1.0,Rural,Y,1,4467.0,4.787491742782046,8.404472321352118,0.026863666890530557
LP002836,Male,No,0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,Y,1,3333.0,4.248495242049359,8.11162807830774,0.021002100210021003
LP002837,Male,Yes,3+,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,N,0,5900.0,4.812184355372417,8.68270762989381,0.020847457627118645
LP002840,Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,N,0,2378.0,2.1972245773362196,7.774015077250727,0.0037846930193439865
LP002841,Male,Yes,0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,N,0,5230.0,4.6443908991413725,8.56216655705897,0.01988527724665392
LP002842,Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,Y,1,5167.0,5.225746673713202,8.550047528287184,0.035997677569189084
LP002847,Male,Yes,0,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,N,0,6567.0,5.10594547390058,8.789812386190972,0.02512562814070352
LP002855,Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,Y,1,16666.0,5.616771097666572,9.721125994942152,0.016500660026401055
LP002862,Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,N,0,7750.0,5.231108616854587,8.955448122347393,0.024129032258064516
LP002863,Male,Yes,3+,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,N,0,6406.0,5.0106352940962555,8.764990330169104,0.023415547923821417
LP002868,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,Y,1,3620.0,4.68213122712422,8.194229304819817,0.02983425414364641
LP002872,Male,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,N,0,5297.0,4.912654885736052,8.574895901544526,0.02567491032659996
LP002874,Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,Y,1,5968.0,4.700480365792417,8.694167141883597,0.018431635388739945
LP002877,Male,Yes,1,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,Y,1,4014.0,4.672828834461906,8.297543529356284,0.02665670154459392
LP002888,Male,No,0,Graduate,No,3182,2917.0,161.0,360.0,1.0,Urban,Y,1,6099.0,5.081404364984463,8.715880102296456,0.026397770126250206
LP002892,Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,Y,1,6540.0,5.3230099791384085,8.785692444451245,0.03134556574923547
LP002893,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,N,0,35673.0,4.499809670330265,10.482149379105689,0.0025229164914641325
LP002894,Female,Yes,0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,Y,1,3166.0,3.58351893845611,8.060224240440958,0.011370814908401769
LP002898,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,1.0,Rural,N,0,1880.0,4.110873864173311,7.539027055823995,0.032446808510638296
LP002911,Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,N,0,4704.0,4.983606621708336,8.456168489578463,0.031037414965986394
LP002912,Male,Yes,1,Graduate,No,4283,3000.0,172.0,84.0,1.0,Rural,N,0,7283.0,5.147494476813453,8.893298144217916,0.02361664149388988
LP002916,Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,Y,1,3819.0,4.6443908991413725,8.247743887225516,0.027232259753862266
LP002917,Female,No,0,Not Graduate,No,2165,0.0,70.0,360.0,1.0,Semiurban,Y,1,2165.0,4.248495242049359,7.68017564043659,0.03233256351039261
LP002925,Male,No,0,Graduate,No,4750,0.0,94.0,360.0,1.0,Semiurban,Y,1,4750.0,4.543294782270004,8.465899897028686,0.019789473684210527
LP002926,Male,Yes,2,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,N,0,2726.0,4.663439094112067,7.9105906122564775,0.03888481291269259
LP002928,Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,Y,1,6416.0,4.02535169073515,8.766550149546351,0.008728179551122194
LP002931,Male,Yes,2,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,N,0,6000.0,5.3230099791384085,8.699514748210191,0.034166666666666665
LP002933,Male,No,3+,Graduate,Yes,9357,0.0,292.0,360.0,1.0,Semiurban,Y,1,9357.0,5.676753802268282,9.143880005275912,0.031206583306615368
LP002936,Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,Y,1,7159.0,4.955827057601261,8.876125585396185,0.019835172510127112
LP002938,Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,Y,1,16120.0,5.560681631015528,9.68781601606062,0.016129032258064516
LP002940,Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,Y,1,3833.0,4.700480365792417,8.251403065380556,0.02869814766501435
LP002941,Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,N,0,7383.0,5.231108616854587,8.906935339059165,0.025328457266693756
LP002943,Male,No,0,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,N,0,2987.0,4.477336814478207,8.00202481821611,0.02946099765651155
LP002945,Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,Y,1,9963.0,5.19295685089021,9.206633510044856,0.018066847335140017
LP002948,Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,Y,1,5780.0,5.2574953720277815,8.662158961666423,0.03321799307958478
LP002949,Female,No,3+,Graduate,No,416,41667.0,350.0,180.0,1.0,Urban,N,0,42083.0,5.857933154483459,10.647399137646048,0.00831689755958463
LP002950,Male,Yes,0,Not Graduate,No,2894,2792.0,155.0,360.0,1.0,Rural,Y,1,5686.0,5.043425116919247,8.645762292210945,0.027259936686598662
LP002953,Male,Yes,3+,Graduate,No,5703,0.0,128.0,360.0,1.0,Urban,Y,1,5703.0,4.852030263919617,8.648747631156539,0.02244432754690514
LP002958,Male,No,0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,Y,1,7977.0,5.147494476813453,8.984317679911129,0.021561990723329573
LP002959,Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,Y,1,12000.0,6.206575926724928,9.392661928770137,0.04133333333333333
LP002960,Male,Yes,0,Not Graduate,No,2400,3800.0,128.0,180.0,1.0,Urban,N,0,6200.0,4.852030263919617,8.732304571033183,0.02064516129032258
LP002961,Male,Yes,1,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,Y,1,5900.0,5.153291594497779,8.68270762989381,0.029322033898305084
LP002964,Male,Yes,2,Not Graduate,No,3987,1411.0,157.0,360.0,1.0,Rural,Y,1,5398.0,5.056245805348308,8.59378379357795,0.029084846239347907
LP002974,Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,Y,1,5182.0,4.68213122712422,8.552946361122055,0.020841373986877652
LP002978,Female,No,0,Graduate,No,2900,0.0,71.0,360.0,1.0,Rural,Y,1,2900.0,4.2626798770413155,7.9724660159745655,0.024482758620689656
LP002979,Male,Yes,3+,Graduate,No,4106,0.0,40.0,180.0,1.0,Rural,Y,1,4106.0,3.6888794541139363,8.32020459757888,0.00974184120798831
LP002983,Male,Yes,1,Graduate,No,8072,240.0,253.0,360.0,1.0,Urban,Y,1,8312.0,5.53338948872752,9.025455532779063,0.030437921077959576
LP002984,Male,Yes,2,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,Y,1,7583.0,5.231108616854587,8.933664178700935,0.024660424634049848
LP002990,Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,N,0,4583.0,4.890349128221754,8.430109084509125,0.02902029238490072
